device_id,recorded_at,pressure_pa,battery_v,lat,lon,hdop,sat_count,fix_type,speed_mps,msg_type,event_type
can_001,2026-01-19T07:01:02Z,101325,4.04,14.20562,32.10752,1.3,14,3D,1.23,EVENT,DEPLETED
can_001,2026-01-19T07:03:55Z,106291,3.98,14.0033,31.00065,1.8,9,3D,8.15,HEARTBEAT,
can_001,2026-01-19T07:04:11Z,106901,3.52,14.40096,33.52794,1.3,13,3D,0.44,EVENT,SERVICE_STOP
can_001,2026-01-19T07:08:44Z,101325,3.83,13.90494,35.50206,0.9,14,3D,0.88,EVENT,DEPLETED
can_001,2026-01-19T07:13:13Z,110708,3.6,14.49765,33.09606,1.5,9,3D,0.93,EVENT,REFILL
can_001,2026-01-19T07:14:26Z,104691,4.15,15.19263,31.80268,1.3,12,3D,1.21,EVENT,SERVICE_STOP
can_001,2026-01-19T07:20:08Z,105497,4.19,14.20657,32.09956,4.7,3,2D,8.82,HEARTBEAT,
can_001,2026-01-19T07:20:15Z,105435,3.58,13.16869,30.21115,1.3,10,3D,1.33,EVENT,SERVICE_STOP
can_001,2026-01-19T07:20:53Z,101325,3.52,15.19176,31.79497,1.1,14,3D,0.46,EVENT,DEPLETED
can_001,2026-01-19T07:22:05Z,110691,4.13,15.79725,33.19242,1.2,9,3D,1.03,EVENT,REFILL
can_001,2026-01-19T07:23:29Z,101325,3.97,15.60917,32.53566,0.9,13,3D,0.03,EVENT,DEPLETED
can_001,2026-01-19T07:24:11Z,107297,3.62,12.49914,30.50552,0.8,12,3D,0.19,EVENT,SERVICE_STOP
can_001,2026-01-19T07:24:15Z,104658,3.74,15.3958,32.80776,1.8,9,3D,6.65,HEARTBEAT,
can_001,2026-01-19T07:26:43Z,105425,3.55,15.0958,33.60884,4.8,3,2D,9.08,HEARTBEAT,
can_001,2026-01-19T07:27:03Z,105797,4.01,15.10117,32.39871,7.5,5,NO_FIX,2.73,HEARTBEAT,
can_001,2026-01-19T07:31:51Z,104917,4.02,14.49994,33.09296,1.8,9,3D,8.41,HEARTBEAT,
can_001,2026-01-19T07:32:50Z,110504,3.94,15.80842,33.194,1.4,14,3D,1.19,EVENT,REFILL
can_001,2026-01-19T07:36:34Z,101325,3.8,14.40558,33.52134,1.3,11,3D,1.43,EVENT,DEPLETED
can_001,2026-01-19T07:36:38Z,107829,3.56,15.09968,33.60238,7.0,4,2D,5.17,HEARTBEAT,
can_001,2026-01-19T07:43:01Z,104364,3.88,15.20534,31.79126,2.6,4,NO_FIX,2.79,HEARTBEAT,
can_001,2026-01-19T07:44:40Z,103816,4.05,15.10667,33.59687,1.8,9,3D,11.0,HEARTBEAT,
can_001,2026-01-19T07:45:59Z,107691,3.63,15.10583,33.60493,4.9,3,2D,11.79,HEARTBEAT,
can_001,2026-01-19T07:46:38Z,106124,3.55,15.00289,35.00265,6.2,6,NO_FIX,10.66,HEARTBEAT,
can_001,2026-01-19T07:48:26Z,102760,3.98,15.20815,31.79981,3.8,6,NO_FIX,3.92,HEARTBEAT,
can_001,2026-01-19T07:49:07Z,104793,4.09,15.49995,32.55663,1.1,11,3D,0.3,EVENT,SERVICE_STOP
can_001,2026-01-19T07:53:19Z,101502,3.89,12.86234,32.98148,6.0,5,2D,6.33,HEARTBEAT,
can_001,2026-01-19T08:00:07Z,107486,3.82,13.08067,31.26252,5.5,4,NO_FIX,3.81,HEARTBEAT,
can_001,2026-01-19T08:03:23Z,110539,4.12,15.60974,32.53128,1.2,12,3D,1.14,EVENT,REFILL
can_001,2026-01-19T08:03:54Z,103862,3.53,14.1989,32.10117,6.7,5,2D,2.68,HEARTBEAT,
can_001,2026-01-19T08:07:04Z,101325,3.85,15.40599,32.80261,0.9,12,3D,1.35,EVENT,DEPLETED
can_001,2026-01-19T08:11:44Z,103385,3.54,13.44919,30.35641,1.8,9,3D,5.78,HEARTBEAT,
can_001,2026-01-19T08:12:56Z,107295,3.82,14.49587,33.10493,1.8,9,3D,9.78,HEARTBEAT,
can_001,2026-01-19T08:14:52Z,105583,3.79,14.39561,33.52812,1.8,9,3D,6.69,HEARTBEAT,
can_001,2026-01-19T08:15:49Z,107321,3.99,15.19916,31.80151,7.9,4,2D,0.57,HEARTBEAT,
can_001,2026-01-19T08:27:05Z,101325,4.09,13.69689,30.80277,1.3,11,3D,0.05,EVENT,DEPLETED
can_001,2026-01-19T08:29:55Z,101769,3.97,14.20368,32.09863,1.2,14,3D,0.47,EVENT,SERVICE_STOP
can_001,2026-01-19T08:35:17Z,110718,3.96,14.8087,34.50118,1.1,13,3D,0.93,EVENT,REFILL
can_001,2026-01-19T08:37:04Z,104938,3.91,12.3641,30.91904,7.9,4,NO_FIX,9.65,HEARTBEAT,
can_001,2026-01-19T08:39:39Z,106430,3.93,13.9972,30.99624,1.8,9,3D,2.48,HEARTBEAT,
can_001,2026-01-19T08:39:46Z,106527,3.9,14.99112,34.99824,4.5,5,NO_FIX,5.1,HEARTBEAT,
can_001,2026-01-19T08:42:18Z,105049,3.68,13.90686,35.50259,1.3,11,3D,1.32,EVENT,SERVICE_STOP
can_001,2026-01-19T08:42:20Z,101325,4.18,14.99465,34.99687,1.0,13,3D,1.48,EVENT,DEPLETED
can_001,2026-01-19T08:43:00Z,109807,3.68,14.79725,34.49269,1.1,9,3D,0.93,EVENT,REFILL
can_001,2026-01-19T08:45:11Z,102841,3.57,12.90432,33.9013,2.9,4,2D,10.66,HEARTBEAT,
can_001,2026-01-19T08:47:05Z,110207,3.76,15.40762,32.80014,1.3,14,3D,0.08,EVENT,REFILL
can_001,2026-01-19T08:48:02Z,101798,3.94,14.40087,33.51084,1.8,9,3D,0.95,HEARTBEAT,
can_001,2026-01-19T08:48:59Z,106684,4.06,12.85847,34.05354,2.8,5,NO_FIX,7.55,HEARTBEAT,
can_001,2026-01-19T08:49:01Z,109656,4.08,15.06556,32.37888,1.2,9,3D,0.82,EVENT,REFILL
can_001,2026-01-19T08:49:52Z,105350,3.85,15.79759,33.19956,1.8,9,3D,3.58,HEARTBEAT,
can_001,2026-01-19T08:50:50Z,106735,3.85,15.61174,32.53333,1.8,9,3D,9.39,HEARTBEAT,
can_001,2026-01-19T08:55:32Z,111747,3.97,12.89454,33.8941,1.1,11,3D,0.27,EVENT,REFILL
can_001,2026-01-19T08:57:37Z,104975,3.97,14.68359,35.66524,7.6,7,NO_FIX,7.87,HEARTBEAT,
can_001,2026-01-19T08:58:06Z,105748,3.91,15.49786,32.56853,3.8,6,NO_FIX,3.67,HEARTBEAT,
can_001,2026-01-19T08:59:05Z,105281,3.51,15.40084,32.79656,1.8,9,3D,0.31,HEARTBEAT,
can_001,2026-01-19T09:01:22Z,102096,3.84,13.69687,30.80041,1.8,9,3D,9.08,HEARTBEAT,
can_001,2026-01-19T09:09:24Z,105837,3.56,15.49256,32.55592,2.7,7,2D,6.6,HEARTBEAT,
can_001,2026-01-19T09:09:50Z,102544,3.92,13.69706,30.80558,1.8,9,3D,11.19,HEARTBEAT,
can_001,2026-01-19T09:12:54Z,102860,3.91,15.10041,33.59453,2.6,3,2D,7.19,HEARTBEAT,
can_001,2026-01-19T09:14:05Z,102859,4.14,12.89314,33.89169,1.4,13,3D,0.45,EVENT,SERVICE_STOP
can_001,2026-01-19T09:15:43Z,103038,3.77,13.90717,35.49755,1.5,13,3D,1.4,EVENT,SERVICE_STOP
can_001,2026-01-19T09:16:50Z,102482,4.16,13.16811,30.20385,1.8,9,3D,3.03,HEARTBEAT,
can_001,2026-01-19T09:18:09Z,109156,4.14,13.1934,31.19312,1.2,12,3D,0.43,EVENT,REFILL
can_001,2026-01-19T09:20:59Z,103000,3.5,14.80061,34.50783,1.8,9,3D,11.78,HEARTBEAT,
can_001,2026-01-19T09:21:20Z,106474,3.65,15.0922,33.60492,2.5,5,NO_FIX,9.9,HEARTBEAT,
can_001,2026-01-19T09:23:39Z,106975,3.93,15.01133,32.91762,5.6,6,NO_FIX,10.33,HEARTBEAT,
can_001,2026-01-19T09:27:14Z,101793,3.99,14.50563,33.1052,1.8,9,3D,2.69,HEARTBEAT,
can_001,2026-01-19T09:28:38Z,105514,3.81,14.40605,33.51122,2.9,4,NO_FIX,10.79,HEARTBEAT,
can_001,2026-01-19T09:32:05Z,101599,3.87,12.65208,31.54173,0.8,12,3D,0.66,EVENT,SERVICE_STOP
can_001,2026-01-19T09:32:38Z,106979,3.89,14.2073,32.10644,2.2,5,NO_FIX,6.74,HEARTBEAT,
can_001,2026-01-19T09:33:16Z,101325,3.61,13.35532,35.3108,1.4,10,3D,1.1,EVENT,DEPLETED
can_001,2026-01-19T09:35:06Z,106321,4.0,15.50397,32.55306,6.4,5,NO_FIX,10.03,HEARTBEAT,
can_001,2026-01-19T09:36:18Z,101685,3.65,12.86326,32.9783,4.3,6,NO_FIX,0.9,HEARTBEAT,
can_001,2026-01-19T09:41:59Z,103547,3.97,15.79205,33.19554,4.6,6,NO_FIX,0.83,HEARTBEAT,
can_001,2026-01-19T09:44:33Z,101325,3.92,14.32061,31.45514,1.1,13,3D,0.59,EVENT,DEPLETED
can_001,2026-01-19T09:47:04Z,103092,4.1,13.99423,31.00584,1.8,9,3D,0.87,HEARTBEAT,
can_001,2026-01-19T09:50:14Z,105170,3.7,15.50649,32.56093,5.7,3,NO_FIX,8.35,HEARTBEAT,
can_001,2026-01-19T09:51:03Z,103938,4.13,13.89753,35.50568,5.5,4,NO_FIX,11.09,HEARTBEAT,
can_001,2026-01-19T09:51:37Z,101720,3.51,14.80182,34.49533,1.4,11,3D,0.47,EVENT,SERVICE_STOP
can_001,2026-01-19T09:53:54Z,102265,3.75,12.50231,30.50789,3.6,6,NO_FIX,10.8,HEARTBEAT,
can_001,2026-01-19T09:53:55Z,101325,3.69,14.80475,34.5068,1.5,12,3D,0.92,EVENT,DEPLETED
can_001,2026-01-19T09:54:02Z,110124,3.98,15.19947,31.79331,0.9,11,3D,1.07,EVENT,REFILL
can_001,2026-01-19T09:54:49Z,105485,3.76,12.5053,30.50307,6.8,5,NO_FIX,9.19,HEARTBEAT,
can_001,2026-01-19T09:57:35Z,109968,3.76,14.3981,33.51594,1.2,11,3D,1.35,EVENT,REFILL
can_001,2026-01-19T10:00:14Z,103383,3.59,13.99894,30.99114,2.3,4,NO_FIX,2.35,HEARTBEAT,
can_001,2026-01-19T10:02:39Z,107781,3.89,15.10272,33.59476,1.4,14,3D,0.01,EVENT,SERVICE_STOP
can_001,2026-01-19T10:02:48Z,106843,3.86,14.79715,34.49347,6.2,5,2D,9.19,HEARTBEAT,
can_001,2026-01-19T10:02:52Z,107409,4.03,12.68974,33.759,2.4,5,NO_FIX,11.46,HEARTBEAT,
can_001,2026-01-19T10:04:08Z,104527,4.14,12.54849,33.63177,1.8,9,3D,10.73,HEARTBEAT,
can_001,2026-01-19T10:04:10Z,106092,3.67,14.8024,34.50495,0.9,10,3D,0.98,EVENT,SERVICE_STOP
can_001,2026-01-19T10:04:21Z,107337,3.75,15.50383,32.56732,1.8,9,3D,1.33,HEARTBEAT,
can_001,2026-01-19T10:05:56Z,105251,4.0,13.70639,30.79482,1.5,9,3D,0.11,EVENT,SERVICE_STOP
can_001,2026-01-19T10:06:31Z,110706,4.04,15.20193,31.79266,1.3,13,3D,0.44,EVENT,REFILL
can_001,2026-01-19T10:12:54Z,103485,4.02,13.89739,35.50774,6.3,6,NO_FIX,1.48,HEARTBEAT,
can_001,2026-01-19T10:13:54Z,106096,3.62,12.90545,33.89493,1.8,9,3D,11.37,HEARTBEAT,
can_001,2026-01-19T10:14:35Z,110363,3.99,14.50151,33.09993,1.1,12,3D,1.22,EVENT,REFILL
can_001,2026-01-19T10:14:55Z,109039,3.95,12.85818,32.9835,1.0,10,3D,0.15,EVENT,REFILL
can_001,2026-01-19T10:15:30Z,102918,4.06,13.1781,30.21824,1.8,9,3D,2.75,HEARTBEAT,
can_001,2026-01-19T10:15:47Z,104436,4.17,15.39179,32.80604,4.4,5,NO_FIX,8.26,HEARTBEAT,
can_001,2026-01-19T10:15:48Z,103079,3.78,14.20765,34.54325,1.8,9,3D,10.21,HEARTBEAT,
can_001,2026-01-19T10:18:39Z,101325,3.8,15.00762,34.99718,1.3,13,3D,1.28,EVENT,DEPLETED
can_001,2026-01-19T10:22:53Z,107534,3.55,14.40233,33.52724,3.7,4,2D,0.05,HEARTBEAT,
can_001,2026-01-19T10:26:33Z,101325,3.88,15.61398,32.53133,1.1,9,3D,1.31,EVENT,DEPLETED
can_001,2026-01-19T10:26:34Z,109431,3.92,15.12704,31.22095,1.4,11,3D,1.13,EVENT,REFILL
can_001,2026-01-19T10:27:26Z,101533,4.18,13.70157,30.80764,3.8,3,2D,10.75,HEARTBEAT,
can_001,2026-01-19T10:30:50Z,106420,3.81,14.39502,33.52793,5.4,6,2D,10.33,HEARTBEAT,
can_001,2026-01-19T10:31:20Z,105238,4.09,15.19293,31.80295,7.8,7,2D,9.02,HEARTBEAT,
can_001,2026-01-19T10:31:31Z,104297,3.69,15.49384,32.55119,1.3,10,3D,0.81,EVENT,SERVICE_STOP
can_001,2026-01-19T10:33:45Z,109887,3.79,15.09948,33.60814,1.0,9,3D,1.46,EVENT,REFILL
can_001,2026-01-19T10:34:15Z,101325,3.59,13.49744,33.99748,1.0,12,3D,1.4,EVENT,DEPLETED
can_001,2026-01-19T10:38:44Z,109239,4.01,15.50844,32.56576,1.3,14,3D,1.29,EVENT,REFILL
can_001,2026-01-19T10:42:06Z,102145,3.64,15.60675,32.52689,1.8,9,3D,11.41,HEARTBEAT,
can_001,2026-01-19T10:42:14Z,105636,3.98,13.17691,30.21088,1.3,11,3D,1.01,EVENT,SERVICE_STOP
can_001,2026-01-19T10:42:38Z,106139,3.75,12.50376,30.50492,5.4,3,2D,7.67,HEARTBEAT,
can_001,2026-01-19T10:43:18Z,103378,4.1,13.20246,31.20169,6.9,5,2D,6.02,HEARTBEAT,
can_001,2026-01-19T10:43:55Z,102315,3.6,14.79687,34.5072,1.4,10,3D,0.8,EVENT,SERVICE_STOP
can_001,2026-01-19T10:47:27Z,105021,3.86,12.89331,33.90086,1.8,9,3D,0.11,HEARTBEAT,
can_001,2026-01-19T10:52:47Z,101325,3.55,15.09325,33.60041,1.2,12,3D,1.13,EVENT,DEPLETED
can_001,2026-01-19T10:53:29Z,105171,3.87,13.17464,30.20271,1.8,9,3D,2.9,HEARTBEAT,
can_001,2026-01-19T10:55:36Z,103633,3.8,13.81948,35.49405,1.8,9,3D,1.91,HEARTBEAT,
can_001,2026-01-19T10:55:44Z,107113,4.16,15.20744,31.79494,3.6,7,NO_FIX,8.17,HEARTBEAT,
can_001,2026-01-19T10:56:29Z,103322,4.01,15.58985,30.48641,6.0,7,NO_FIX,1.33,HEARTBEAT,
can_001,2026-01-19T11:00:29Z,102696,3.54,12.8548,32.9823,2.1,4,2D,4.49,HEARTBEAT,
can_001,2026-01-19T11:04:17Z,107152,4.02,12.49656,30.50139,3.3,3,NO_FIX,3.79,HEARTBEAT,
can_001,2026-01-19T11:04:17Z,101541,3.84,13.49695,33.99106,1.8,9,3D,2.35,HEARTBEAT,
can_001,2026-01-19T11:05:16Z,111535,3.88,15.6176,32.53341,1.0,13,3D,1.5,EVENT,REFILL
can_001,2026-01-19T11:06:55Z,111129,3.53,13.13709,35.19021,1.2,14,3D,1.12,EVENT,REFILL
can_001,2026-01-19T11:07:27Z,104012,3.93,14.00456,31.00664,5.2,4,NO_FIX,9.96,HEARTBEAT,
can_001,2026-01-19T11:08:25Z,110241,3.85,15.39168,32.80568,1.1,12,3D,1.18,EVENT,REFILL
can_001,2026-01-19T11:11:23Z,107911,3.81,15.79177,33.20486,3.2,6,NO_FIX,9.94,HEARTBEAT,
can_001,2026-01-19T11:12:17Z,104078,3.97,14.50755,33.10358,5.2,5,2D,2.23,HEARTBEAT,
can_001,2026-01-19T11:13:45Z,104353,4.14,14.1972,32.09757,1.8,9,3D,9.19,HEARTBEAT,
can_001,2026-01-19T11:14:11Z,101669,3.68,13.69165,30.80635,2.4,5,2D,9.09,HEARTBEAT,
can_001,2026-01-19T11:15:16Z,102295,4.07,15.0005,35.00505,1.8,9,3D,1.19,HEARTBEAT,
can_001,2026-01-19T11:15:16Z,103594,3.91,14.49858,33.09541,6.4,4,NO_FIX,6.09,HEARTBEAT,
can_001,2026-01-19T11:15:36Z,105720,3.61,15.10127,33.60439,3.5,4,NO_FIX,8.3,HEARTBEAT,
can_001,2026-01-19T11:15:48Z,105345,4.06,15.00173,34.99278,6.5,6,NO_FIX,9.33,HEARTBEAT,
can_001,2026-01-19T11:18:58Z,104334,3.73,13.20867,31.20088,0.9,14,3D,0.26,EVENT,SERVICE_STOP
can_001,2026-01-19T11:19:33Z,107150,3.93,15.1972,31.80488,1.8,9,3D,11.0,HEARTBEAT,
can_001,2026-01-19T11:20:17Z,110216,3.65,14.31749,33.78202,0.9,12,3D,0.88,EVENT,REFILL
can_001,2026-01-19T11:21:57Z,101503,3.96,14.20034,32.10139,1.5,13,3D,0.62,EVENT,SERVICE_STOP
can_001,2026-01-19T11:22:13Z,107209,3.94,13.20714,31.20325,1.4,12,3D,1.36,EVENT,SERVICE_STOP
can_001,2026-01-19T11:23:33Z,111355,3.75,13.89584,35.49917,1.4,11,3D,0.55,EVENT,REFILL
can_001,2026-01-19T11:24:15Z,103985,3.83,14.20534,32.10416,1.8,9,3D,11.81,HEARTBEAT,
can_001,2026-01-19T11:28:06Z,102636,4.11,15.39695,32.79229,5.7,4,NO_FIX,6.28,HEARTBEAT,
can_001,2026-01-19T11:28:07Z,107615,3.94,14.99827,34.99952,5.9,3,2D,5.75,HEARTBEAT,
can_001,2026-01-19T11:28:41Z,101325,4.03,14.50393,33.09831,1.3,10,3D,0.65,EVENT,DEPLETED
can_001,2026-01-19T11:28:44Z,103273,3.51,13.99779,30.99457,2.6,5,2D,11.48,HEARTBEAT,
can_001,2026-01-19T11:28:54Z,104416,4.01,12.50267,30.50834,2.9,6,NO_FIX,1.51,HEARTBEAT,
can_001,2026-01-19T11:29:12Z,105594,4.09,12.97813,30.53993,4.7,6,2D,10.94,HEARTBEAT,
can_001,2026-01-19T11:31:55Z,106839,4.02,14.79246,34.49618,1.1,12,3D,0.79,EVENT,SERVICE_STOP
can_001,2026-01-19T11:32:18Z,102535,3.97,13.99474,30.99324,5.2,5,NO_FIX,11.27,HEARTBEAT,
can_001,2026-01-19T11:34:53Z,102872,3.69,14.99301,34.99909,5.4,5,2D,4.85,HEARTBEAT,
can_001,2026-01-19T11:35:13Z,107775,3.87,12.90666,33.90319,5.2,5,NO_FIX,2.11,HEARTBEAT,
can_001,2026-01-19T11:37:57Z,109129,3.8,14.19532,32.09459,1.2,14,3D,0.02,EVENT,REFILL
can_001,2026-01-19T11:38:41Z,101325,3.55,13.69738,30.79785,1.1,14,3D,1.14,EVENT,DEPLETED
can_001,2026-01-19T11:40:06Z,101737,3.78,14.20812,32.09409,1.1,12,3D,0.84,EVENT,SERVICE_STOP
can_001,2026-01-19T11:41:31Z,101325,3.65,12.89492,33.90362,0.9,11,3D,1.36,EVENT,DEPLETED
can_001,2026-01-19T11:46:15Z,102527,3.74,15.62222,32.54088,5.2,3,NO_FIX,0.74,HEARTBEAT,
can_001,2026-01-19T11:47:24Z,106358,4.11,14.39554,33.51749,5.8,7,2D,1.18,HEARTBEAT,
can_001,2026-01-19T11:47:41Z,103066,3.97,14.20623,32.09999,5.0,6,NO_FIX,10.8,HEARTBEAT,
can_001,2026-01-19T11:49:23Z,102918,4.08,12.90128,33.89728,7.4,6,NO_FIX,7.85,HEARTBEAT,
can_001,2026-01-19T11:50:43Z,101325,4.02,13.17435,30.20803,1.2,13,3D,0.61,EVENT,DEPLETED
can_001,2026-01-19T11:50:47Z,101325,4.14,14.49331,33.09249,0.9,9,3D,1.3,EVENT,DEPLETED
can_001,2026-01-19T11:50:54Z,105486,3.78,12.8937,33.89598,0.9,13,3D,0.47,EVENT,SERVICE_STOP
can_001,2026-01-19T11:51:51Z,101325,3.84,12.39222,32.53045,0.9,10,3D,0.21,EVENT,DEPLETED
can_001,2026-01-19T11:52:07Z,105754,4.07,12.86927,32.98671,1.8,9,3D,4.34,HEARTBEAT,
can_001,2026-01-19T12:01:17Z,107239,3.53,13.69596,30.79139,7.0,3,NO_FIX,11.77,HEARTBEAT,
can_001,2026-01-19T12:03:07Z,111230,4.07,14.49728,33.10347,0.9,9,3D,0.3,EVENT,REFILL
can_001,2026-01-19T12:04:38Z,103788,4.01,15.80523,33.19123,4.7,5,NO_FIX,5.51,HEARTBEAT,
can_001,2026-01-19T12:05:14Z,104360,3.75,13.49169,34.00152,1.8,9,3D,10.34,HEARTBEAT,
can_001,2026-01-19T12:05:30Z,109238,3.65,12.85907,32.98506,1.4,13,3D,1.05,EVENT,REFILL
can_001,2026-01-19T12:05:44Z,104695,4.02,14.20698,32.09535,0.8,11,3D,0.01,EVENT,SERVICE_STOP
can_001,2026-01-19T12:07:50Z,101325,3.91,13.16938,30.21466,1.3,13,3D,0.3,EVENT,DEPLETED
can_001,2026-01-19T12:08:22Z,101325,4.17,15.49895,32.55246,0.9,10,3D,1.05,EVENT,DEPLETED
can_001,2026-01-19T12:08:24Z,107603,4.19,12.95087,31.13572,1.8,9,3D,3.91,HEARTBEAT,
can_001,2026-01-19T12:15:31Z,102156,3.56,14.00304,30.99117,3.0,3,2D,5.57,HEARTBEAT,
can_001,2026-01-19T12:17:51Z,102083,4.06,15.02616,30.66004,5.9,5,2D,4.95,HEARTBEAT,
can_001,2026-01-19T12:20:57Z,105546,3.93,15.10616,33.60307,1.8,9,3D,10.51,HEARTBEAT,
can_001,2026-01-19T12:22:00Z,101532,4.16,15.20718,31.80476,1.8,9,3D,2.87,HEARTBEAT,
can_001,2026-01-19T12:27:17Z,109290,3.92,14.19605,32.095,1.1,12,3D,0.36,EVENT,REFILL
can_001,2026-01-19T12:29:12Z,107491,4.09,15.60597,32.5288,2.2,4,2D,10.51,HEARTBEAT,
can_001,2026-01-19T12:30:08Z,101718,3.72,14.50358,33.10827,3.2,3,2D,7.1,HEARTBEAT,
can_001,2026-01-19T12:30:27Z,104147,3.7,15.50964,32.56278,1.8,9,3D,9.99,HEARTBEAT,
can_001,2026-01-19T12:33:27Z,110893,3.77,13.90078,35.49981,1.3,13,3D,0.08,EVENT,REFILL
can_001,2026-01-19T12:35:30Z,101622,3.76,15.79611,33.19174,3.0,3,2D,1.09,HEARTBEAT,
can_001,2026-01-19T12:38:35Z,109205,3.84,12.85952,32.98046,1.0,13,3D,0.02,EVENT,REFILL
can_001,2026-01-19T12:38:59Z,102009,4.12,12.86453,32.98301,3.7,3,NO_FIX,2.76,HEARTBEAT,
can_001,2026-01-19T12:39:32Z,107652,3.67,14.00573,30.99389,2.1,7,2D,7.24,HEARTBEAT,
can_001,2026-01-19T12:40:21Z,102877,3.63,13.89694,35.50025,1.8,9,3D,11.15,HEARTBEAT,
can_001,2026-01-19T12:40:44Z,107606,4.06,15.39346,32.80348,2.7,6,2D,1.66,HEARTBEAT,
can_001,2026-01-19T12:42:59Z,102649,4.07,13.20846,31.2061,4.4,7,2D,8.65,HEARTBEAT,
can_001,2026-01-19T12:46:05Z,102070,3.84,14.20511,32.10347,5.3,6,2D,11.02,HEARTBEAT,
can_001,2026-01-19T12:47:49Z,111784,4.07,14.19915,32.10851,1.4,10,3D,0.8,EVENT,REFILL
can_001,2026-01-19T12:47:51Z,102388,3.84,13.69237,30.80455,2.7,4,NO_FIX,4.97,HEARTBEAT,
can_001,2026-01-19T12:48:13Z,101325,3.63,15.09306,33.59751,1.4,11,3D,1.24,EVENT,DEPLETED
can_001,2026-01-19T12:48:22Z,106871,4.01,12.86744,32.9896,1.2,9,3D,0.06,EVENT,SERVICE_STOP
can_001,2026-01-19T12:49:41Z,101325,4.12,14.00625,31.00778,1.2,12,3D,0.86,EVENT,DEPLETED
can_001,2026-01-19T12:50:51Z,105218,3.74,13.90469,35.49279,1.2,13,3D,0.92,EVENT,SERVICE_STOP
can_001,2026-01-19T12:51:07Z,102622,3.64,15.80703,33.19782,7.8,6,NO_FIX,11.36,HEARTBEAT,
can_001,2026-01-19T12:52:16Z,104468,4.18,15.49442,32.55581,4.4,5,2D,8.98,HEARTBEAT,
can_001,2026-01-19T12:53:00Z,101823,3.6,14.49394,33.09506,1.8,9,3D,3.08,HEARTBEAT,
can_001,2026-01-19T12:53:22Z,101921,3.92,15.40362,32.79697,1.8,9,3D,4.68,HEARTBEAT,
can_001,2026-01-19T12:53:41Z,110939,4.17,15.80168,33.19395,1.4,11,3D,0.9,EVENT,REFILL
can_001,2026-01-19T12:58:10Z,102382,4.14,13.19801,31.19533,1.8,9,3D,3.27,HEARTBEAT,
can_001,2026-01-19T13:02:18Z,107300,4.02,12.90852,33.90384,1.8,9,3D,9.62,HEARTBEAT,
can_001,2026-01-19T13:02:26Z,104601,3.83,15.3914,32.80188,3.0,4,2D,11.63,HEARTBEAT,
can_001,2026-01-19T13:04:18Z,101325,3.78,14.49243,33.10295,1.2,9,3D,0.82,EVENT,DEPLETED
can_001,2026-01-19T13:06:04Z,108000,3.94,15.80831,33.20693,1.8,9,3D,7.93,HEARTBEAT,
can_001,2026-01-19T13:08:13Z,105185,4.1,14.39733,33.52145,1.4,14,3D,0.67,EVENT,SERVICE_STOP
can_001,2026-01-19T13:08:22Z,106597,4.04,13.50014,33.99982,8.0,4,NO_FIX,0.17,HEARTBEAT,
can_001,2026-01-19T13:10:27Z,102487,4.05,15.80579,33.19355,0.9,10,3D,0.72,EVENT,SERVICE_STOP
can_001,2026-01-19T13:11:08Z,105551,3.97,15.09309,33.60558,7.5,3,2D,0.69,HEARTBEAT,
can_001,2026-01-19T13:11:46Z,106996,4.07,15.46548,30.79942,1.8,9,3D,4.33,HEARTBEAT,
can_001,2026-01-19T13:12:35Z,101681,3.86,14.50573,33.10478,1.8,9,3D,8.67,HEARTBEAT,
can_001,2026-01-19T13:13:01Z,102654,3.79,12.49706,30.49203,3.7,7,NO_FIX,6.57,HEARTBEAT,
can_001,2026-01-19T13:14:29Z,104800,3.57,15.49359,32.55378,5.6,5,2D,2.99,HEARTBEAT,
can_001,2026-01-19T13:15:15Z,111006,3.71,13.69705,30.80156,1.3,13,3D,1.15,EVENT,REFILL
can_001,2026-01-19T13:15:20Z,102030,3.6,15.00545,34.99245,1.8,9,3D,11.31,HEARTBEAT,
can_001,2026-01-19T13:17:35Z,102371,4.07,15.5078,32.55611,1.8,9,3D,0.92,HEARTBEAT,
can_001,2026-01-19T13:18:44Z,102515,3.81,13.8931,35.50897,4.6,4,2D,11.56,HEARTBEAT,
can_001,2026-01-19T13:19:55Z,101325,4.06,12.90789,33.89416,1.4,9,3D,0.53,EVENT,DEPLETED
can_001,2026-01-19T13:20:41Z,111036,3.92,13.20619,31.19153,1.5,14,3D,0.54,EVENT,REFILL
can_001,2026-01-19T13:23:13Z,101325,3.85,14.50545,33.09724,1.4,11,3D,0.89,EVENT,DEPLETED
can_001,2026-01-19T13:23:21Z,103751,3.56,13.1749,30.20439,1.8,9,3D,6.11,HEARTBEAT,
can_001,2026-01-19T13:26:58Z,103278,4.09,15.8006,33.19734,1.8,9,3D,8.71,HEARTBEAT,
can_001,2026-01-19T13:29:46Z,102740,3.94,13.19428,31.20019,1.8,9,3D,0.2,HEARTBEAT,
can_001,2026-01-19T13:30:47Z,101325,3.63,14.00801,30.99278,0.8,10,3D,1.35,EVENT,DEPLETED
can_001,2026-01-19T13:32:39Z,102154,3.68,12.50243,30.50339,4.5,7,NO_FIX,7.0,HEARTBEAT,
can_001,2026-01-19T13:38:38Z,104327,3.73,15.00669,34.99287,0.8,9,3D,1.24,EVENT,SERVICE_STOP
